origen_id,destino_id,origen_lat,origen_lon,destino_lat,destino_lon,calle,distancia_m,trafico,distancia_trafico_m,tiempo_estimado_s,distrito_origen,distrito_destino
1839133835,2833193092,-12.1659325,-77.0194481,-12.1659297,-77.0195145,Jirón Leopoldo Arias,7.22,1.38,9.96,1.2,Chorrillos,Chorrillos
1839133835,4273862249,-12.1659325,-77.0194481,-12.1656471,-77.0194371,Avenida Panamericana Sur,31.76,1.06,33.67,4.04,Chorrillos,Chorrillos
1839133841,1827979508,-12.1674295,-77.0287875,-12.1672739,-77.0284656,Avenida Malecón Grau,39.03,1.55,60.5,7.26,Chorrillos,Chorrillos
1839133843,4344516896,-12.1677276,-77.0196316,-12.1679388,-77.0196084,Avenida Fernando Terán,23.67,2.37,56.1,6.73,Chorrillos,Chorrillos
1839133843,2833197404,-12.1677276,-77.0196316,-12.1679034,-77.0195163,Avenida Panamericana Sur,23.51,2.43,57.13,6.86,Chorrillos,Chorrillos
1839133846,1827979557,-12.1679412,-77.0290053,-12.1676745,-77.0292834,Jirón Gerónimo Balarezo,42.35,1.44,60.98,7.32,Chorrillos,Chorrillos
1839133846,1757653566,-12.1679412,-77.0290053,-12.1685608,-77.0283589,Jirón Gerónimo Balarezo,98.4,1.4,137.76,16.54,Chorrillos,Chorrillos
1839133846,1273884765,-12.1679412,-77.0290053,-12.1684317,-77.0292653,Calle Mártir Olaya,61.43,1.63,100.13,12.02,Chorrillos,Chorrillos
1839133846,1839133841,-12.1679412,-77.0290053,-12.1674295,-77.0287875,Calle Mártir Olaya,61.63,1.7,104.77,12.58,Chorrillos,Chorrillos
1839133850,2833197401,-12.1679428,-77.019472,-12.168116,-77.0195467,Sin nombre,21.41,1.96,41.96,5.04,Chorrillos,Chorrillos
1839133850,304905083,-12.1679428,-77.019472,-12.1681752,-77.0189587,Avenida Prolongación Paseo de la República,63.11,2.14,135.06,16.21,Chorrillos,Chorrillos
1839133864,1757653579,-12.1687111,-77.0295194,-12.1690601,-77.0291619,Avenida Mariscal Ramón Castilla,54.92,2.43,133.46,16.02,Chorrillos,Chorrillos
1839133864,1273699869,-12.1687111,-77.0295194,-12.1692435,-77.0300546,Calle Mártir Olaya,83.0,1.99,165.17,19.83,Chorrillos,Chorrillos
1839133864,4227527914,-12.1687111,-77.0295194,-12.1682202,-77.0299748,Avenida Mariscal Ramón Castilla,73.69,1.52,112.01,13.45,Chorrillos,Chorrillos
1839133864,1273884765,-12.1687111,-77.0295194,-12.1684317,-77.0292653,Calle Mártir Olaya,41.57,2.11,87.71,10.53,Chorrillos,Chorrillos
1839133866,1757653579,-12.1687981,-77.0289069,-12.1690601,-77.0291619,Calle Baltezar Grados Espinar,40.21,2.43,97.71,11.73,Chorrillos,Chorrillos
1839133866,1273884765,-12.1687981,-77.0289069,-12.1684317,-77.0292653,Jirón Zepita,56.37,1.04,58.62,7.04,Chorrillos,Chorrillos
1839133866,1273473369,-12.1687981,-77.0289069,-12.1689563,-77.0287542,Jirón Zepita,24.19,1.09,26.37,3.17,Chorrillos,Chorrillos
1839448916,4343605713,-12.163467,-77.0224971,-12.1633162,-77.022672,Avenida Chorrillos,25.35,1.77,44.87,5.39,Chorrillos,Chorrillos
1839448916,4273872474,-12.163467,-77.0224971,-12.1631462,-77.0221436,Sin nombre,52.43,2.48,130.03,15.61,Chorrillos,Chorrillos
1839448918,4273872482,-12.1643224,-77.0215634,-12.1641165,-77.0213407,Avenida Alejandro Iglesias,33.32,1.06,35.32,4.24,Chorrillos,Chorrillos
1839448918,4273872481,-12.1643224,-77.0215634,-12.1641404,-77.0217703,Avenida Chorrillos,30.25,1.06,32.07,3.85,Chorrillos,Chorrillos
1839460742,2146319709,-12.1601076,-77.0189687,-12.1601119,-77.0189253,Calle José Olaya,4.74,1.61,7.63,0.92,Chorrillos,Chorrillos
1839460742,5343222065,-12.1601076,-77.0189687,-12.160096,-77.0190513,Calle José Olaya,9.07,1.32,11.97,1.44,Chorrillos,Chorrillos
1839460742,1405227802,-12.1601076,-77.0189687,-12.1581068,-77.0188311,Metropolitano,224.03,1.69,378.61,45.45,Chorrillos,Chorrillos
1844839014,1753962647,-12.1683038,-76.9988796,-12.1679591,-76.9986898,Avenida Las Gaviotas,43.53,1.42,61.81,7.42,Chorrillos,Chorrillos
1844839014,1844848286,-12.1683038,-76.9988796,-12.1700107,-76.9998689,Avenida Las Gaviotas,218.49,2.04,445.72,53.51,Chorrillos,Chorrillos
1844839014,1273844742,-12.1683038,-76.9988796,-12.1679972,-76.9998534,Calle Tambo Grande,111.2,2.07,230.18,27.63,Chorrillos,Chorrillos
1844839019,1844839020,-12.1712424,-77.0006928,-12.1713551,-77.0007589,Avenida Las Gaviotas,14.45,1.7,24.56,2.95,Chorrillos,Chorrillos
1844839019,1844848286,-12.1712424,-77.0006928,-12.1700107,-76.9998689,Avenida Las Gaviotas,163.64,1.34,219.28,26.32,Chorrillos,Chorrillos
1844839019,1844839022,-12.1712424,-77.0006928,-12.1714709,-77.000467,Sin nombre,43.04,1.94,83.5,10.02,Chorrillos,Chorrillos
1844839020,1844839019,-12.1713551,-77.0007589,-12.1712424,-77.0006928,Avenida Las Gaviotas,14.45,1.01,14.59,1.75,Chorrillos,Chorrillos
1844839020,1273529990,-12.1713551,-77.0007589,-12.1719761,-77.0011596,Avenida Las Gaviotas,81.64,2.31,188.59,22.64,Chorrillos,Chorrillos
1844839020,1273724554,-12.1713551,-77.0007589,-12.1712709,-77.0009299,Sin nombre,24.13,1.34,32.33,3.88,Chorrillos,Chorrillos
1844839022,1753892116,-12.1714709,-77.000467,-12.1706564,-76.9984619,Calle Las Pléyades,236.01,1.44,339.85,40.8,Chorrillos,Chorrillos
1844839022,1844839019,-12.1714709,-77.000467,-12.1712424,-77.0006928,Sin nombre,43.04,1.65,71.02,8.53,Chorrillos,Chorrillos
1844839022,1273529990,-12.1714709,-77.000467,-12.1719761,-77.0011596,Calle Las Pléyades,96.35,1.15,110.8,13.3,Chorrillos,Chorrillos
1844848285,1273724554,-12.1698159,-77.0004544,-12.1712709,-77.0009299,Avenida Tambo Real,169.84,2.23,378.74,45.47,Chorrillos,Chorrillos
1844848285,1273844742,-12.1698159,-77.0004544,-12.1679972,-76.9998534,Avenida Tambo Real,212.52,1.22,259.27,31.12,Chorrillos,Chorrillos
1844848285,1844848286,-12.1698159,-77.0004544,-12.1700107,-76.9998689,Calle Tambo de Mora,67.23,2.49,167.4,20.1,Chorrillos,Chorrillos
1844848285,1273529947,-12.1698159,-77.0004544,-12.16967,-77.0009396,Calle Tambo de Mora,55.18,1.48,81.67,9.8,Chorrillos,Chorrillos
1844848286,1844848285,-12.1700107,-76.9998689,-12.1698159,-77.0004544,Calle Tambo de Mora,67.23,1.51,101.52,12.19,Chorrillos,Chorrillos
1844848286,1844839014,-12.1700107,-76.9998689,-12.1683038,-76.9988796,Avenida Las Gaviotas,218.49,1.01,220.67,26.49,Chorrillos,Chorrillos
1844848286,1844839019,-12.1700107,-76.9998689,-12.1712424,-77.0006928,Avenida Las Gaviotas,163.64,1.21,198.0,23.77,Chorrillos,Chorrillos
1844848296,5396196933,-12.1736055,-77.0008933,-12.1732871,-77.0005,Jirón Andrómeda,55.51,1.24,68.83,8.26,Chorrillos,Chorrillos
1844848296,1753892132,-12.1736055,-77.0008933,-12.1743598,-77.0017314,Jirón Andrómeda,125.07,1.75,218.87,26.27,Chorrillos,Chorrillos
1844848296,1273510524,-12.1736055,-77.0008933,-12.1735961,-77.0001266,Calle Teniente Carlos Jiménez Chávez,84.47,2.39,201.88,24.24,Chorrillos,Chorrillos
1847810026,3790347892,-12.2030589,-76.9747733,-12.2029435,-76.9754565,Avenida José Olaya,75.35,1.07,80.62,9.68,Chorrillos,Chorrillos
1847810026,5500086859,-12.2030589,-76.9747733,-12.2039099,-76.9747704,Avenida El Triunfo,96.42,1.82,175.48,21.07,Chorrillos,Chorrillos
1847810026,3790347894,-12.2030589,-76.9747733,-12.2026483,-76.9745274,Avenida El Triunfo,52.98,1.87,99.07,11.89,Chorrillos,Chorrillos
1847828968,1273931525,-12.1852335,-77.0100713,-12.185699,-77.0098283,Calle Micaela Grau,58.11,1.71,99.37,11.93,Chorrillos,Chorrillos
1847828968,2132998510,-12.1852335,-77.0100713,-12.1852687,-77.0103538,Arequipa,30.95,2.1,65.0,7.8,Chorrillos,Chorrillos
1847828968,2132998482,-12.1852335,-77.0100713,-12.1850918,-77.0093706,Arequipa,77.78,1.25,97.22,11.67,Chorrillos,Chorrillos
1847828972,1273947198,-12.1857378,-77.0082938,-12.185879,-77.008253,Pasaje Santa Eva,16.31,1.43,23.32,2.8,Chorrillos,Chorrillos
1847828972,1273575093,-12.1857378,-77.0082938,-12.1855489,-77.0083684,Pasaje Santa Eva,22.52,1.73,38.96,4.68,Chorrillos,Chorrillos
1847828972,4354896246,-12.1857378,-77.0082938,-12.1839586,-77.0088974,Santa Teresa de Villa,253.9,1.14,289.45,34.75,Chorrillos,Chorrillos
1847865317,1753960772,-12.1812367,-77.0123985,-12.1808721,-77.0127454,Avenida Defensores del Morro,55.37,2.03,112.4,13.49,Chorrillos,Chorrillos
1847865317,304905124,-12.1812367,-77.0123985,-12.1813474,-77.012441,Avenida Ariosto Matellini,14.0,1.54,21.56,2.59,Chorrillos,Chorrillos
1847865320,1847865317,-12.1813163,-77.0123227,-12.1812367,-77.0123985,Avenida Defensores del Morro,12.09,1.52,18.38,2.21,Chorrillos,Chorrillos
1847865320,1753960770,-12.1813163,-77.0123227,-12.1805547,-77.0114585,Avenida Ariosto Matellini,126.47,1.71,216.26,25.96,Chorrillos,Chorrillos
1847875264,860682501,-12.1872876,-77.009577,-12.1878786,-77.0099543,Calle San Patricio,77.46,2.43,188.23,22.6,Chorrillos,Chorrillos
1847875264,860682583,-12.1872876,-77.009577,-12.1874332,-77.0088661,Avenida Santa Anita,78.94,2.21,174.46,20.94,Chorrillos,Chorrillos
1847875264,860682591,-12.1872876,-77.009577,-12.1865258,-77.0090424,San Pedro,102.72,2.33,239.34,28.73,Chorrillos,Chorrillos
1847875264,860682522,-12.1872876,-77.009577,-12.187462,-77.0112725,Avenida Santa Anita,201.16,2.3,462.67,55.54,Chorrillos,Chorrillos
1847875279,1273452736,-12.1985569,-76.9825848,-12.1978494,-76.9833207,Avenida Cordillera La Viuda,112.19,2.35,263.65,31.65,Chorrillos,Chorrillos
1847875279,1273592994,-12.1985569,-76.9825848,-12.1993053,-76.9818051,Avenida Cordillera La Viuda,118.77,1.52,180.53,21.67,Chorrillos,Chorrillos
1847875279,1273644765,-12.1985569,-76.9825848,-12.1993101,-76.9833344,Jirón Nevado Antaccassa,116.84,2.03,237.19,28.47,Chorrillos,Chorrillos
2031309061,2031309081,-12.1774515,-77.023619,-12.1784998,-77.0233667,Calle 2,122.79,1.13,138.75,16.66,Chorrillos,Chorrillos
2031309081,5007607023,-12.1784998,-77.0233667,-12.1787028,-77.0236686,Pasaje Santa Rosa,39.83,1.29,51.38,6.17,Chorrillos,Chorrillos
2031309081,2031309061,-12.1784998,-77.0233667,-12.1774515,-77.023619,Calle 2,122.79,1.6,196.46,23.58,Chorrillos,Chorrillos
2031309081,2031309093,-12.1784998,-77.0233667,-12.1791572,-77.022992,Calle César Vallejo,83.76,1.93,161.66,19.41,Chorrillos,Chorrillos
2031309087,1757653667,-12.1788009,-77.0200342,-12.1792248,-77.0198337,Avenida Julio Calero,51.93,1.24,64.39,7.73,Chorrillos,Chorrillos
2031309087,1827979708,-12.1788009,-77.0200342,-12.1793363,-77.0209843,Calle 1,119.25,2.47,294.55,35.36,Chorrillos,Chorrillos
2031309087,1757653651,-12.1788009,-77.0200342,-12.1777228,-77.0208108,Avenida Julio Calero,147.24,1.54,226.75,27.22,Chorrillos,Chorrillos
2031309089,2031309114,-12.1789609,-77.0226723,-12.1795725,-77.0223139,Calle María Parado de Bellido,78.37,2.28,178.68,21.45,Chorrillos,Chorrillos
2031309089,2031309093,-12.1789609,-77.0226723,-12.1791572,-77.022992,Julio Cesar Tello,41.04,1.99,81.67,9.8,Chorrillos,Chorrillos
2031309089,1757653665,-12.1789609,-77.0226723,-12.1787442,-77.0222968,Julio Cesar Tello,47.4,1.83,86.74,10.41,Chorrillos,Chorrillos
2031309089,1757653648,-12.1789609,-77.0226723,-12.1776482,-77.0229398,"['Calle San José', 'Calle María Parado de Bellido']",185.53,2.03,376.63,45.21,Chorrillos,Chorrillos
2031309093,2031309111,-12.1791572,-77.022992,-12.1795228,-77.0227892,Calle César Vallejo,46.24,1.64,75.83,9.1,Chorrillos,Chorrillos
2031309093,1827979710,-12.1791572,-77.022992,-12.1792987,-77.0232689,Julio Cesar Tello,33.96,1.27,43.13,5.18,Chorrillos,Chorrillos
2031309093,2031309089,-12.1791572,-77.022992,-12.1789609,-77.0226723,Julio Cesar Tello,41.04,2.26,92.75,11.13,Chorrillos,Chorrillos
2031309093,2031309081,-12.1791572,-77.022992,-12.1784998,-77.0233667,Calle César Vallejo,83.76,1.27,106.38,12.77,Chorrillos,Chorrillos
2031309104,1757653668,-12.1794365,-77.0202253,-12.1797561,-77.0208148,Avenida Calle 2,73.27,2.19,160.46,19.26,Chorrillos,Chorrillos
2031309104,1757653667,-12.1794365,-77.0202253,-12.1792248,-77.0198337,Avenida Calle 2,48.64,1.56,75.88,9.11,Chorrillos,Chorrillos
2031309104,2031309120,-12.1794365,-77.0202253,-12.1797834,-77.020071,Sin nombre,42.06,2.17,91.27,10.96,Chorrillos,Chorrillos
2031309111,2031309093,-12.1795228,-77.0227892,-12.1791572,-77.022992,Calle César Vallejo,46.24,2.19,101.27,12.16,Chorrillos,Chorrillos
2031309111,2031309114,-12.1795228,-77.0227892,-12.1795725,-77.0223139,Calle Santa Rosa,52.85,1.15,60.78,7.3,Chorrillos,Chorrillos
2031309111,1827979710,-12.1795228,-77.0227892,-12.1792987,-77.0232689,Calle Santa Rosa,58.0,1.68,97.44,11.7,Chorrillos,Chorrillos
2031309114,2031309130,-12.1795725,-77.0223139,-12.1802024,-77.0219138,Calle María Parado de Bellido,82.44,1.94,159.93,19.2,Chorrillos,Chorrillos
2031309114,2031309089,-12.1795725,-77.0223139,-12.1789609,-77.0226723,Calle María Parado de Bellido,78.37,1.33,104.23,12.51,Chorrillos,Chorrillos
2031309114,2031309111,-12.1795725,-77.0223139,-12.1795228,-77.0227892,Calle Santa Rosa,52.85,1.13,59.72,7.17,Chorrillos,Chorrillos
2031309117,2031309132,-12.1796632,-77.0232324,-12.1804494,-77.0221707,Calle 2 de Mayo,157.53,1.56,245.75,29.5,Chorrillos,Chorrillos
2031309117,5007607022,-12.1796632,-77.0232324,-12.1788313,-77.0239031,Calle 2 de Mayo,119.87,2.04,244.53,29.36,Chorrillos,Chorrillos
2031309117,13474197381,-12.1796632,-77.0232324,-12.1801304,-77.0230222,Sin nombre,63.15,1.77,111.78,13.42,Chorrillos,Chorrillos
2031309120,2031309128,-12.1797834,-77.020071,-12.1801529,-77.0206767,Sin nombre,77.6,1.97,152.87,18.35,Chorrillos,Chorrillos
2031309120,2031309104,-12.1797834,-77.020071,-12.1794365,-77.0202253,Sin nombre,42.06,2.29,96.32,11.56,Chorrillos,Chorrillos
2031309120,2031309126,-12.1797834,-77.020071,-12.179957,-77.0199926,Sin nombre,21.1,1.32,27.85,3.34,Chorrillos,Chorrillos
2031309126,2031309120,-12.179957,-77.0199926,-12.1797834,-77.020071,Sin nombre,21.1,2.33,49.16,5.9,Chorrillos,Chorrillos
2031309128,1757653668,-12.1801529,-77.0206767,-12.1797561,-77.0208148,Calle Cahuide,46.61,1.03,48.01,5.76,Chorrillos,Chorrillos
2031309128,2031309136,-12.1801529,-77.0206767,-12.1805712,-77.0204968,Calle Cahuide,50.46,1.71,86.29,10.36,Chorrillos,Chorrillos
2031309128,2031309120,-12.1801529,-77.0206767,-12.1797834,-77.020071,Sin nombre,77.6,1.12,86.91,10.43,Chorrillos,Chorrillos
2031309130,2031309114,-12.1802024,-77.0219138,-12.1795725,-77.0223139,Calle María Parado de Bellido,82.44,2.45,201.98,24.25,Chorrillos,Chorrillos
2031309130,1827979718,-12.1802024,-77.0219138,-12.1799221,-77.0216067,Calle Los Fundadores,45.67,1.08,49.32,5.92,Chorrillos,Chorrillos
2031309130,2031309132,-12.1802024,-77.0219138,-12.1804494,-77.0221707,Calle Los Fundadores,39.17,1.55,60.71,7.29,Chorrillos,Chorrillos
2031309132,2031309130,-12.1804494,-77.0221707,-12.1802024,-77.0219138,Calle Los Fundadores,39.17,2.18,85.39,10.25,Chorrillos,Chorrillos
2031309132,2031309133,-12.1804494,-77.0221707,-12.1804979,-77.022141,Calle 2 de Mayo,6.29,1.96,12.33,1.48,Chorrillos,Chorrillos
2031309132,2031309117,-12.1804494,-77.0221707,-12.1796632,-77.0232324,Calle 2 de Mayo,157.53,2.04,321.36,38.58,Chorrillos,Chorrillos
2031309133,2031309138,-12.1804979,-77.022141,-12.1807016,-77.022334,Calle Los Fundadores,30.87,2.36,72.85,8.75,Chorrillos,Chorrillos
2031309133,2031309132,-12.1804979,-77.022141,-12.1804494,-77.0221707,Calle 2 de Mayo,6.29,2.26,14.22,1.71,Chorrillos,Chorrillos
2031309133,2031309140,-12.1804979,-77.022141,-12.1807746,-77.0218885,Calle 2 de Mayo,41.24,1.24,51.14,6.14,Chorrillos,Chorrillos
2031309136,2031309128,-12.1805712,-77.0204968,-12.1801529,-77.0206767,Calle Cahuide,50.46,2.1,105.97,12.72,Chorrillos,Chorrillos
2031309136,2031309153,-12.1805712,-77.0204968,-12.1816395,-77.0199667,Calle Cahuide,132.03,1.86,245.58,29.48,Chorrillos,Chorrillos
2031309136,2031309139,-12.1805712,-77.0204968,-12.1807736,-77.0209095,Calle 4,50.19,2.41,120.96,14.52,Chorrillos,Chorrillos
2031309138,2031309133,-12.1807016,-77.022334,-12.1804979,-77.022141,Calle Los Fundadores,30.87,1.85,57.11,6.86,Chorrillos,Chorrillos
2031309138,2031309141,-12.1807016,-77.022334,-12.1809211,-77.0225321,Calle Los Fundadores,32.55,1.96,63.8,7.66,Chorrillos,Chorrillos
2031309138,13474197380,-12.1807016,-77.022334,-12.1804358,-77.0226198,Sin nombre,42.88,2.3,98.62,11.84,Chorrillos,Chorrillos
2031309139,4226124347,-12.1807736,-77.0209095,-12.1811929,-77.0206918,Avenida Ricardo Palma,52.28,1.82,95.15,11.42,Chorrillos,Chorrillos
2031309139,2031309136,-12.1807736,-77.0209095,-12.1805712,-77.0204968,Calle 4,50.19,2.25,112.93,13.56,Chorrillos,Chorrillos
2031309139,1757653670,-12.1807736,-77.0209095,-12.1802335,-77.0213112,Avenida Ricardo Palma,74.91,1.06,79.4,9.53,Chorrillos,Chorrillos
2031309139,2031309146,-12.1807736,-77.0209095,-12.1810964,-77.0215489,Calle 4,78.22,2.39,186.95,22.44,Chorrillos,Chorrillos
2031309140,5726584625,-12.1807746,-77.0218885,-12.1809572,-77.0217008,Calle 2 de Mayo,28.78,1.1,31.66,3.8,Chorrillos,Chorrillos
2031309140,1757653670,-12.1807746,-77.0218885,-12.1802335,-77.0213112,Calle 2,86.93,2.16,187.77,22.54,Chorrillos,Chorrillos
2031309140,2031309133,-12.1807746,-77.0218885,-12.1804979,-77.022141,Calle 2 de Mayo,41.24,1.77,72.99,8.76,Chorrillos,Chorrillos
2031309141,2031309138,-12.1809211,-77.0225321,-12.1807016,-77.022334,Calle Los Fundadores,32.55,1.95,63.47,7.62,Chorrillos,Chorrillos
2031309141,2031309151,-12.1809211,-77.0225321,-12.1813157,-77.0226725,Calle Los Fundadores,48.24,2.1,101.3,12.16,Chorrillos,Chorrillos
2031309141,5726584627,-12.1809211,-77.0225321,-12.1803807,-77.0230115,Sin nombre,79.72,2.19,174.59,20.96,Chorrillos,Chorrillos
2031309146,4041007558,-12.1810964,-77.0215489,-12.1814067,-77.0219639,Calle 4,56.79,1.47,83.48,10.02,Chorrillos,Chorrillos
2031309146,5726584625,-12.1810964,-77.0215489,-12.1809572,-77.0217008,Calle 2 de Mayo,22.63,1.23,27.83,3.34,Chorrillos,Chorrillos
2031309146,2031309139,-12.1810964,-77.0215489,-12.1807736,-77.0209095,Calle 4,78.22,1.07,83.7,10.05,Chorrillos,Chorrillos
2031309151,2031309141,-12.1813157,-77.0226725,-12.1809211,-77.0225321,Calle Los Fundadores,48.24,2.1,101.3,12.16,Chorrillos,Chorrillos
2031309152,2031309154,-12.1815892,-77.0204878,-12.1817537,-77.0208228,Sin nombre,40.75,2.39,97.39,11.69,Chorrillos,Chorrillos
2031309152,4226124347,-12.1815892,-77.0204878,-12.1811929,-77.0206918,Avenida Ricardo Palma,49.33,2.42,119.38,14.33,Chorrillos,Chorrillos
2031309152,4395595014,-12.1815892,-77.0204878,-12.1818361,-77.0203628,Avenida Ricardo Palma,30.63,1.05,32.16,3.86,Chorrillos,Chorrillos
2031309153,2031309136,-12.1816395,-77.0199667,-12.1805712,-77.0204968,Calle Cahuide,132.03,2.12,279.9,33.6,Chorrillos,Chorrillos
2031309153,2031309160,-12.1816395,-77.0199667,-12.1823438,-77.0196331,Calle Cahuide,86.3,2.03,175.19,21.03,Chorrillos,Chorrillos
2031309153,4395595014,-12.1816395,-77.0199667,-12.1818361,-77.0203628,Sin nombre,48.28,1.01,48.76,5.85,Chorrillos,Chorrillos
2031309154,2031309152,-12.1817537,-77.0208228,-12.1815892,-77.0204878,Sin nombre,40.75,1.06,43.2,5.19,Chorrillos,Chorrillos
2031309154,2031309155,-12.1817537,-77.0208228,-12.1818974,-77.0210101,Sin nombre,25.88,1.53,39.6,4.75,Chorrillos,Chorrillos
2031309154,2031309158,-12.1817537,-77.0208228,-12.1820822,-77.020665,Sin nombre,40.35,1.48,59.72,7.17,Chorrillos,Chorrillos
2031309155,2031309154,-12.1818974,-77.0210101,-12.1817537,-77.0208228,Sin nombre,25.88,1.76,45.55,5.47,Chorrillos,Chorrillos
2031309157,4226124350,-12.1818956,-77.0203327,-12.1822676,-77.0201437,Avenida Ricardo Palma,46.18,2.34,108.06,12.97,Chorrillos,Chorrillos
2031309157,4395595014,-12.1818956,-77.0203327,-12.1818361,-77.0203628,Avenida Ricardo Palma,7.38,2.34,17.27,2.07,Chorrillos,Chorrillos
2031309157,2031309158,-12.1818956,-77.0203327,-12.1820822,-77.020665,Avenida Calle 2,41.65,2.03,84.55,10.15,Chorrillos,Chorrillos
2031309158,2031309154,-12.1820822,-77.020665,-12.1817537,-77.0208228,Sin nombre,40.35,1.18,47.61,5.72,Chorrillos,Chorrillos
2031309158,2031309157,-12.1820822,-77.020665,-12.1818956,-77.0203327,Avenida Calle 2,41.65,1.53,63.72,7.65,Chorrillos,Chorrillos
2031309158,2031309159,-12.1820822,-77.020665,-12.1822607,-77.0209203,Avenida Calle 2,34.13,2.45,83.62,10.04,Chorrillos,Chorrillos
2031309159,2031309161,-12.1822607,-77.0209203,-12.1824633,-77.021351,Avenida Calle 2,51.95,1.72,89.35,10.73,Chorrillos,Chorrillos
2031309159,4226124349,-12.1822607,-77.0209203,-12.1825777,-77.0207562,Avenida San Pedro,39.5,1.5,59.25,7.11,Chorrillos,Chorrillos
2031309159,2031309158,-12.1822607,-77.0209203,-12.1820822,-77.020665,Avenida Calle 2,34.13,1.33,45.39,5.45,Chorrillos,Chorrillos
2031309160,2031309153,-12.1823438,-77.0196331,-12.1816395,-77.0199667,Calle Cahuide,86.3,1.75,151.02,18.13,Chorrillos,Chorrillos
2031309160,2031309162,-12.1823438,-77.0196331,-12.1825233,-77.020015,Sin nombre,46.06,1.1,50.67,6.08,Chorrillos,Chorrillos
2031309160,2031309165,-12.1823438,-77.0196331,-12.1829568,-77.0197959,Calle Cahuide,100.52,1.2,120.62,14.48,Chorrillos,Chorrillos
2031309161,2031309159,-12.1824633,-77.021351,-12.1822607,-77.0209203,Avenida Calle 2,51.95,1.76,91.43,10.98,Chorrillos,Chorrillos
2031309161,4226124346,-12.1824633,-77.021351,-12.181733,-77.0217707,Avenida Rafael Selaunde,93.41,2.27,212.04,25.45,Chorrillos,Chorrillos
2031309161,5859950327,-12.1824633,-77.021351,-12.1827789,-77.0211745,Avenida Rafael Selaunde,40.12,2.46,98.7,11.85,Chorrillos,Chorrillos
2031309162,2031309160,-12.1825233,-77.020015,-12.1823438,-77.0196331,Sin nombre,46.06,2.14,98.57,11.83,Chorrillos,Chorrillos
2031309162,4226124351,-12.1825233,-77.020015,-12.1825886,-77.0199811,Avenida Ricardo Palma,8.14,1.35,10.99,1.32,Chorrillos,Chorrillos
2031309162,4226124350,-12.1825233,-77.020015,-12.1822676,-77.0201437,Avenida Ricardo Palma,31.69,1.77,56.09,6.73,Chorrillos,Chorrillos
2031309164,2031309166,-12.1829189,-77.0205731,-12.1832223,-77.020384,Avenida San Pedro,39.5,2.42,95.59,11.48,Chorrillos,Chorrillos
